Ensembl	Name	Biotype	GeneLength	SumExonLength
FBgn0036057	Hez	null	1556	1331
FBgn0037388	CG14676	null	958	958
FBgn0086348	se	null	938	825
FBgn0037389	CR10991	null	813	777
FBgn0036059	nudE	null	3791	2664
FBgn0037386	CG1208	null	7144	2499
FBgn0037387	CG1213	null	5399	2356
FBgn0036053	iPLA2-VIA	null	4133	3685
FBgn0037384	dgrn	null	1962	1635
FBgn0036056	CG6709	null	1556	1331
FBgn0037385	glob3	null	1724	1118
FBgn0037382	Hpr1	null	2647	2311
FBgn0050382	Prosalpha1R	null	1359	952
FBgn0265096	asRNA:CR44201	null	1199	1199
FBgn0037383	Sec20	null	2507	2454
FBgn0050381	PIG-X	null	1359	1195
FBgn0265095	lncRNA:CR44200	null	300	300
FBgn0050380	CG30380	null	459	459
FBgn0265098	lncRNA:CR44203	null	500	500
FBgn0036052	CG10809	null	2507	2233
FBgn0265097	lncRNA:CR44202	null	499	432
FBgn0265099	lncRNA:CR44204	null	801	801
FBgn0050357	CG30357	null	1525	1525
FBgn0050356	CG30356	null	538	538
FBgn0051687	CG31687	null	6754	6696
FBgn0050355	CG30355	null	808	751
FBgn0050354	UQCR-11L	null	443	443
FBgn0051683	CG31683	null	2231	2031
FBgn0051682	Tengl1	null	1180	1108
FBgn0050350	CG30350	null	1365	1365
FBgn0051681	CG31681	null	949	949
FBgn0063670	CG40228	null	1816	1686
FBgn0086350	tef	null	2290	2168
FBgn0050359	Mal-A5	null	2340	2102
FBgn0086357	Sec61alpha	null	3394	2128
FBgn0086358	Tab2	null	11980	3976
FBgn0086359	Invadolysin	null	14467	3610
FBgn0266390	lncRNA:CR45030	null	1120	1120
FBgn0086355	Tpi	null	1619	1558
FBgn0265061	lncRNA:CR44172	null	701	701
FBgn0266392	lncRNA:CR45032	null	664	664
FBgn0036089	CG14151	null	805	683
FBgn0086356	tum	null	2540	2353
FBgn0265060	lncRNA:CR44171	null	801	801
FBgn0266391	lncRNA:CR45031	null	316	316
FBgn0051680	CG31680	null	598	527
FBgn0265063	CG44174	null	450	450
FBgn0266394	lncRNA:CR45034	null	317	262
FBgn0036083	Ir67b	null	2295	2295
FBgn0265062	lncRNA:CR44173	null	954	882
FBgn0266393	CR45033	null	427	427
FBgn0036082	CG12362	null	1957	1957
FBgn0265065	asRNA:CR44176	null	799	744
FBgn0266396	lncRNA:CR45036	null	1215	1215
FBgn0036085	CG6527	null	2060	1917
FBgn0265064	lncRNA:CR44175	null	745	610
FBgn0266395	lncRNA:CR45035	null	359	302
FBgn0265067	lncRNA:CR44178	null	6953	1078
FBgn0266398	lncRNA:CR45038	null	404	404
FBgn0265066	lncRNA:CR44177	null	12610	931
FBgn0266397	lncRNA:CR45037	null	1264	469
FBgn0265069	lncRNA:CR44180	null	330	330
FBgn0265068	asRNA:CR44179	null	1978	1978
FBgn0266399	lncRNA:CR45039	null	572	572
FBgn0036080	Or67d	null	1421	1176
FBgn0051698	CG31698	null	636	569
FBgn0051697	CG31697	null	657	657
FBgn0050366	swif	null	2074	2074
FBgn0050365	spaw	null	2691	2691
FBgn0050364	hubl	null	2691	2691
FBgn0050363	cola	null	2074	2074
FBgn0051694	Ifrd1	null	5863	2639
FBgn0050362	boly	null	1139	1139
FBgn0051693	CG31693	null	2145	2145
FBgn0050361	mtt	null	58339	7539
FBgn0086361	alph	null	25327	3149
FBgn0086362	spn-F	null	1533	1465
FBgn0050369	CG30369	null	499	499
FBgn0086368	tw	null	3470	2840
FBgn0063667	meep	null	1166	1082
FBgn0265070	asRNA:CR44181	null	3138	3138
FBgn0086365	Orct2	null	2700	2700
FBgn0036075	CG8065	null	1316	1256
FBgn0265072	lncRNA:CR44183	null	790	790
FBgn0086367	t	null	5603	1975
FBgn0265071	asRNA:CR44182	null	521	521
FBgn0050360	Mal-A6	null	2438	2291
FBgn0265074	lncRNA:CR44185	null	727	727
FBgn0036072	CG6628	null	1215	1096
FBgn0265073	lncRNA:CR44184	null	476	476
FBgn0051690	Tmtc1	null	41698	3248
FBgn0265076	lncRNA:CR44187	null	911	911
FBgn0265075	lncRNA:CR44186	null	558	502
FBgn0265078	lncRNA:CR44189	null	729	669
FBgn0265077	lncRNA:CR44188	null	1099	1099
FBgn0036070	CG8072	null	1158	1109
FBgn0265079	lncRNA:CR44190	null	3748	1909
FBgn0025378	CG3795	null	1377	1247
FBgn0050334	CG30334	null	688	638
FBgn0051665	wry	null	22013	5666
FBgn0050333	tRNA:Phe-GAA-1-4	null	73	73
FBgn0051664	CG31664	null	2329	2075
FBgn0051663	CG31663	null	22872	3847
FBgn0051661	CG31661	null	1341	1341
FBgn0025373	Fpps	null	2018	1465
FBgn0051660	smog	null	23929	6121
FBgn0086371	Elp6	null	5095	1465
FBgn0086372	lap	null	13948	6158
FBgn0050339	CG30339	null	1471	1023
FBgn0036029	CG16719	null	1080	1080
FBgn0050338	CG30338	null	5461	1039
FBgn0036028	Mpped	null	1860	1427
FBgn0051669	tRNA:Gln-CTG-2-5	null	72	72
FBgn0037359	MED27	null	1198	1080
FBgn0051668	CG31668	null	2446	1963
FBgn0086370	sra	null	10586	2372
FBgn0012058	Cdc27	null	3860	3713
FBgn0037358	elm	null	2222	1321
FBgn0036024	CG18180	null	901	901
FBgn0038686	CG5555	null	2454	2110
FBgn0037356	CG12170	null	1424	1424
FBgn0037354	CG12171	null	1014	1014
FBgn0038685	CG14282	null	987	987
FBgn0036020	Cyp40	null	3120	1645
FBgn0037351	RpL13A	null	1474	903
FBgn0038682	CG5835	null	5055	1344
FBgn0036023	CG18179	null	870	870
FBgn0000071	Ama	null	2669	1946
FBgn0012051	CalpA	null	5452	3440
FBgn0038683	CG11779	null	5782	2948
FBgn0086378	Alg-2	null	4548	1290
FBgn0036022	CG8329	null	910	910
FBgn0038680	Cyp12a5	null	2057	1820
FBgn0037350	Dph4	null	2007	1325
FBgn0038681	Cyp12a4	null	1979	1697
FBgn0000075	amd	null	3957	2224
FBgn0000077	amx	null	1422	1422
FBgn0000078	Amy-d	null	1606	1606
FBgn0000079	Amy-p	null	1668	1668
FBgn0051677	CG31677	null	662	662
FBgn0051676	CG31676	null	8433	1107
FBgn0050345	CG30345	null	3204	2217
FBgn0025366	Ip259	null	1259	1142
FBgn0051675	CG31675	null	1896	1151
FBgn0050344	CG30344	null	3253	2147
FBgn0051674	CG31674	null	1598	1276
FBgn0050343	Tsen15	null	1235	1235
FBgn0051673	CG31673	null	1553	1224
FBgn0050342	Prp38	null	1196	1196
FBgn0050340	CG30340	null	1344	1232
FBgn0025360	Optix	null	11247	2801
FBgn0086384	Mer	null	3804	3400
FBgn0036018	CG3335	null	3085	2926
FBgn0050349	CG30349	null	3368	2014
FBgn0038679	CG6040	null	34969	6526
FBgn0051679	Tengl3	null	1176	1114
FBgn0051678	CG31678	null	16810	5676
FBgn0036019	Or67b	null	1878	1362
FBgn0036014	CG3222	null	1354	1354
FBgn0037347	SecS	null	1753	1580
FBgn0038678	mRpL55	null	512	456
FBgn0037344	CG2926	null	9080	8284
FBgn0038675	CG6013	null	907	844
FBgn0036016	CG3306	null	1026	1026
FBgn0037345	PolZ2	null	831	831
FBgn0038676	CG6026	null	11156	5461
FBgn0036015	CG3088	null	836	836
FBgn0037342	CG2931	null	1114	1114
FBgn0038673	CG14286	null	762	762
FBgn0036010	Ir67a	null	1755	1755
FBgn0038674	CG14285	null	1105	989
FBgn0037340	CG14671	null	839	774
FBgn0037341	CG12746	null	2571	1669
FBgn0038672	CG6005	null	1573	1456
FBgn0000083	AnxB9	null	5677	2073
FBgn0000084	AnxB10	null	2070	1247
FBgn0063649	CG6006	null	16785	4384
FBgn0051644	COX6CL	null	554	489
FBgn0051643	CG31643	null	3167	2938
FBgn0051642	CG31642	null	2011	1950
FBgn0025394	inc	null	34137	4686
FBgn0025393	CG14795	null	577	457
FBgn0025391	Scgdelta	null	18121	3905
FBgn0025390	Mur2B	null	145235	7661
FBgn0052971	CG32971	null	3182	912
FBgn0051648	Cox11	null	898	898
FBgn0051647	lncRNA:CR31647	null	3696	1515
FBgn0050316	tRNA:Arg-ACG-1-4	null	73	73
FBgn0051646	DIP-theta	null	32270	2881
FBgn0037379	CG10979	null	5290	4660
FBgn0036046	Ilp2	null	743	670
FBgn0037377	Hpf1	null	1505	1505
FBgn0037378	PSMG1	null	1010	893
FBgn0037375	kat-60L1	null	5704	2739
FBgn0036043	Ae2	null	22923	6616
FBgn0037376	Hat1	null	2048	1648
FBgn0000092	dyw	null	1155	1013
FBgn0037374	jagn	null	1994	1649
FBgn0036044	Zasp67	null	9755	3248
FBgn0037371	Sym	null	4299	3986
FBgn0000094	Anp	null	435	373
FBgn0037372	Dcps	null	1457	1335
FBgn0040992	CG10570	null	2559	2425
FBgn0037370	CG1236	null	1266	1190
FBgn0036040	CG6749	null	2570	1834
FBgn0000097	aop	null	22271	5454
FBgn0040993	CG17325	null	1294	1140
FBgn0040996	CG12617	null	1112	1022
FBgn0052987	CG32987	null	1037	1037
FBgn0050324	CG30324	null	648	648
FBgn0052988	CG32988	null	829	829
FBgn0050323	CG30323	null	1002	1002
FBgn0025388	Alms1a	null	4953	4689
FBgn0025387	Alms1b	null	3557	3310
FBgn0025383	CG14780	null	1206	1082
FBgn0025382	Rab27	null	3091	1564
FBgn0025381	rush	null	2869	2721
FBgn0052982	CG32982	null	37985	3648
FBgn0052983	CG32983	null	821	821
FBgn0051659	CG31659	null	866	695
FBgn0052984	CG32984	null	2079	1960
FBgn0036039	Naa60	null	2756	2379
FBgn0051658	Nnf1b	null	955	783
FBgn0052985	CG32985	null	2088	1962
FBgn0050326	tRNA:Val-AAC-2-2	null	73	73
FBgn0052986	CG32986	null	968	968
FBgn0050325	CG30325	null	2470	2470
FBgn0037368	Amus	null	1190	1058
FBgn0036036	CG14174	null	1137	1073
FBgn0037369	CG2100	null	1658	1597
FBgn0036035	CG18178	null	1359	1310
FBgn0038697	CG3581	null	1033	1033
FBgn0036038	defl	null	3284	3227
FBgn0037364	Rab23	null	5381	2267
FBgn0038695	CG14280	null	3356	2847
FBgn0036032	CG16711	null	5999	5930
FBgn0037365	CG2104	null	2396	2396
FBgn0036031	CG6761	null	3079	2854
FBgn0038693	unc79	null	15367	10179
FBgn0037363	Atg17	null	10218	6303
FBgn0038694	CG5217	null	1085	974
FBgn0037360	CG2182	null	3677	2415
FBgn0038691	CG5250	null	1060	1060
FBgn0038692	Polr2M	null	1370	1247
FBgn0036030	Prps	null	13122	2361
FBgn0038690	CG11703	null	1278	1278
FBgn0000036	nAChRalpha1	null	63262	11027
FBgn0025335	Cpes	null	2437	1992
FBgn0267668	lncRNA:CR46006	null	43950	10235
FBgn0026666	MagR	null	1511	783
FBgn0025334	PHDP	null	1305	942
FBgn0000037	mAChR-A	null	11665	5425
FBgn0267666	lncRNA:CR46004	null	13923	7941
FBgn0000038	nAChRbeta1	null	6645	2974
FBgn0000039	nAChRalpha2	null	5720	2387
FBgn0267667	asRNA:CR46005	null	6677	6677
FBgn0051627	CG31627	null	958	902
FBgn0051626	CG31626	null	4239	1363
FBgn0012018	tRNA:Tyr-GTA-1-9	null	186	73
FBgn0037317	CG14667	null	1439	1260
FBgn0038649	PGS1	null	1979	1921
FBgn0012017	tRNA:Tyr-GTA-1-2	null	121	73
FBgn0039979	CR40282	null	803	803
FBgn0037315	Cerk	null	9434	2821
FBgn0051624	CG31624	null	1331	1150
FBgn0038646	CG7715	null	896	823
FBgn0012016	tRNA:Tyr-GTA-1-3	null	94	73
FBgn0038647	CG14302	null	354	281
FBgn0039977	Spf30	null	1667	1307
FBgn0037313	CG1161	null	1657	1241
FBgn0038645	CG7714	null	1036	953
FBgn0038642	Muc91C	null	5164	3111
FBgn0037312	CG11999	null	1031	904
FBgn0012011	tRNA:Val-AAC-1-1	null	73	73
FBgn0038643	CG14300	null	419	357
FBgn0038640	CG7706	null	2504	2394
FBgn0039972	Marf1	null	60042	5366
FBgn0012010	tRNA:Val-AAC-2-3	null	73	73
FBgn0037310	Tim17b1	null	1042	785
FBgn0038641	ChT	null	6136	4748
FBgn0039970	CG17508	null	2952	1733
FBgn0267660	lncRNA:CR45998	null	4046	2592
FBgn0267661	asRNA:CR45999	null	2000	1924
FBgn0266330	asRNA:CR44995	null	3293	380
FBgn0040972	CG16978	null	409	409
FBgn0000032	Acph-1	null	2268	2024
FBgn0265001	ppk18	null	5640	1662
FBgn0267664	lncRNA:CR46002	null	594	527
FBgn0265000	lncRNA:CR44151	null	422	422
FBgn0266331	asRNA:CR44996	null	1697	1639
FBgn0267665	lncRNA:CR46003	null	21024	21024
FBgn0265003	koi	null	7181	5329
FBgn0267662	lncRNA:CR46000	null	492	492
FBgn0040973	CG16824	null	407	407
FBgn0025336	CG4882	null	2111	1626
FBgn0265002	CG44153	null	116136	7309
FBgn0267663	lncRNA:CR46001	null	349	349
FBgn0051633	CG31633	null	1562	1452
FBgn0000047	Act88F	null	2209	1595
FBgn0266347	nAChRalpha4	null	80780	6050
FBgn0267679	lncRNA:CR46015	null	593	490
FBgn0051632	sens-2	null	17062	3744
FBgn0266346	CngB	null	4462	3399
FBgn0051631	tRNA:Arg-CCT-1-1	null	73	73
FBgn0266349	asRNA:CR44998	null	1494	1494
FBgn0267677	lncRNA:CR46013	null	507	507
FBgn0265017	lncRNA:CR43751	null	3534	3405
FBgn0266348	lncRNA:CR44997	null	140359	878
FBgn0267678	lncRNA:CR46014	null	329	329
FBgn0051639	CG31639	null	1302	633
FBgn0051638	CG31638	null	5928	3212
FBgn0051637	CG31637	null	28350	2672
FBgn0039969	Fis1	null	1248	928
FBgn0013342	nSyb	null	7405	4072
FBgn0037307	Tim17a2	null	4357	991
FBgn0051636	CG31636	null	1694	1567
FBgn0012028	tRNA:Tyr-GTA-1-4	null	93	73
FBgn0038638	CG7702	null	5290	2404
FBgn0013343	Syx1A	null	4164	4164
FBgn0037304	CG1113	null	2251	1992
FBgn0051635	CG31635	null	16317	9511
FBgn0012027	tRNA:Tyr-GTA-1-5	null	93	73
FBgn0037305	Enoph	null	1238	867
FBgn0051634	Oatp26F	null	7270	2418
FBgn0012026	tRNA:Tyr-GTA-1-6	null	93	73
FBgn0039966	Rab21	null	1270	1240
FBgn0012025	tRNA:Tyr-GTA-1-7	null	94	73
FBgn0039965	Coa7	null	3092	2769
FBgn0012024	tRNA:Tyr-GTA-1-8	null	94	73
FBgn0013347	TfIIA-S	null	673	617
FBgn0040989	CG5693	null	590	590
FBgn0038631	CG7695	null	758	693
FBgn0013348	TpnC41C	null	4974	1880
FBgn0037301	Mms19	null	3746	3233
FBgn0038632	CG14301	null	12307	1846
FBgn0038630	Tssk	null	1407	1407
FBgn0267671	lncRNA:CR46007	null	824	824
FBgn0267672	lncRNA:CR46008	null	757	757
FBgn0000042	Act5C	null	4539	2978
FBgn0000043	Act42A	null	1780	1626
FBgn0267675	lncRNA:CR46011	null	796	796
FBgn0000044	Act57B	null	2411	1724
FBgn0265011	Np	null	13643	4195
FBgn0267676	asRNA:CR46012	null	592	592
FBgn0000045	Act79B	null	1981	1619
FBgn0040985	osi	null	858	743
FBgn0267673	lncRNA:CR46009	null	776	776
FBgn0040984	CG4440	null	597	538
FBgn0000046	Act87E	null	2393	1989
FBgn0267674	lncRNA:CR46010	null	496	496
FBgn0266314	lncRNA:CR44979	null	272	272
FBgn0267646	lncRNA:CR45984	null	585	585
FBgn0266313	lncRNA:CR44978	null	4794	971
FBgn0267647	lncRNA:CR45985	null	261	261
FBgn0266316	asRNA:CR44981	null	1427	1316
FBgn0267644	lncRNA:CR45982	null	978	978
FBgn0025355	SuUR	null	4035	3776
FBgn0266315	lncRNA:CR44980	null	20201	951
FBgn0267645	lncRNA:CR45983	null	361	361
FBgn0266318	lncRNA:CR44983	null	587	532
FBgn0025352	Mtpbeta	null	1956	1593
FBgn0266317	asRNA:CR44982	null	628	549
FBgn0267648	pre-mod(mdg4)-G	null	5324	4693
FBgn0052939	CG32939	null	1383	1264
FBgn0266319	asRNA:CR44984	null	1674	955
FBgn0267649	pre-mod(mdg4)-H	null	5324	4693
FBgn0051606	CG31606	null	746	690
FBgn0037339	Pi4KIIalpha	null	5990	3934
FBgn0051604	tRNA:Asp-GTC-1-4	null	72	72
FBgn0036007	path	null	10774	3195
FBgn0051603	tRNA:Asp-GTC-1-5	null	72	72
FBgn0051602	tRNA:Asp-GTC-1-6	null	72	72
FBgn0036009	Or67a	null	2320	1497
FBgn0037338	Snm1	null	2703	2589
FBgn0012037	Ance	null	3568	2183
FBgn0051601	CG31601	null	3151	2434
FBgn0036008	CG3408	null	2766	1888
FBgn0012036	Aldh	null	4179	2070
FBgn0038666	Smu1	null	2345	1942
FBgn0037336	CG2519	null	8266	5935
FBgn0012034	AcCoAS	null	9522	3605
FBgn0036005	pall	null	1343	1206
FBgn0038665	euc	null	537	477
FBgn0036004	Jarid2	null	9493	8463
FBgn0040958	Peritrophin-15b	null	495	428
FBgn0038662	Mpc1	null	1664	1155
FBgn0039994	conu	null	13701	2596
FBgn0037332	Hcs	null	10495	3991
FBgn0039993	Bckdhb	null	5974	1394
FBgn0038660	Sgsh	null	1870	1870
FBgn0037330	mRpL44	null	1174	1122
FBgn0040959	Peritrophin-15a	null	432	361
FBgn0036000	CG3434	null	1431	1372
FBgn0000052	Pfas	null	4870	4434
FBgn0000053	Gart	null	9276	4780
FBgn0040950	Muc26B	null	1733	1670
FBgn0266310	asRNA:CR44975	null	418	418
FBgn0267642	lncRNA:CR45980	null	492	492
FBgn0000055	Adh	null	3351	2254
FBgn0267643	lncRNA:CR45981	null	909	909
FBgn0000056	Adhr	null	3351	2116
FBgn0266312	lncRNA:CR44977	null	1432	1351
FBgn0267640	lncRNA:CR45978	null	820	820
FBgn0000057	adp	null	2357	2291
FBgn0266311	asRNA:CR44976	null	793	723
FBgn0267641	lncRNA:CR45979	null	825	825
FBgn0051611	His4:CG31611	null	413	413
FBgn0266325	asRNA:CR44990	null	2357	1359
FBgn0267657	asRNA:CR45995	null	1604	1604
FBgn0052944	CG32944	null	12352	3175
FBgn0266324	asRNA:CR44989	null	527	470
FBgn0267658	lncRNA:CR45996	null	3156	723
FBgn0052945	CG32945	null	706	706
FBgn0266327	asRNA:CR44992	null	1976	1920
FBgn0267655	lncRNA:CR45993	null	549	549
FBgn0266326	lncRNA:CR44991	null	478	415
FBgn0267656	lncRNA:CR45994	null	646	646
FBgn0266329	lncRNA:CR44994	null	667	532
FBgn0266328	lncRNA:CR44993	null	515	451
FBgn0267659	lncRNA:CR45997	null	410	410
FBgn0051619	nolo	null	44946	5836
FBgn0051618	His2A:CG31618	null	493	493
FBgn0051617	His1:CG31617	null	1023	1023
FBgn0051616	His-Psi:CR31616	null	315	315
FBgn0037328	RpL35A	null	1472	621
FBgn0038659	EndoA	null	4147	4147
FBgn0051615	His-Psi:CR31615	null	315	315
FBgn0037329	POLDIP2	null	1789	1675
FBgn0051614	His-Psi:CR31614	null	825	825
FBgn0051613	His3:CG31613	null	529	529
FBgn0037326	CG14669	null	43868	4885
FBgn0037327	PEK	null	6191	4873
FBgn0038658	CG14292	null	723	648
FBgn0051612	CG31612	null	33134	3433
FBgn0037324	Orco	null	5224	1941
FBgn0040965	lncRNA:CR13130	null	1073	833
FBgn0038655	CG14297	null	1222	1032
FBgn0039987	CR12798	null	184	184
FBgn0037325	CG12147	null	1889	1889
FBgn0040964	CG18661	null	940	886
FBgn0038656	CG14294	null	602	602
FBgn0037322	Or83a	null	1554	1362
FBgn0040967	CG18666	null	514	514
FBgn0038653	Octalpha2R	null	49945	9804
FBgn0037323	CG2663	null	3542	1645
FBgn0038654	CG14298	null	1677	875
FBgn0037320	CG14668	null	948	948
FBgn0038651	Epg5	null	8438	7607
FBgn0040968	CG14933	null	1185	1185
FBgn0038652	CG7720	null	35934	3261
FBgn0012042	AttA	null	854	790
FBgn0051609	CG31609	null	613	555
FBgn0000061	al	null	9328	1806
FBgn0267650	pre-mod(mdg4)-AA	null	2658	2658
FBgn0000063	Mps1	null	2558	2141
FBgn0000064	Ald1	null	7523	3809
FBgn0266321	lncRNA:CR44986	null	751	697
FBgn0267653	lncRNA:CR45991	null	627	531
FBgn0266320	lncRNA:CR44985	null	329	267
FBgn0040963	CG18662	null	774	646
FBgn0064912	CG31178	null	1184	1184
FBgn0026679	IntS4	null	3543	3466
FBgn0266323	lncRNA:CR44988	null	4740	549
FBgn0267651	pre-mod(mdg4)-O	null	2658	2658
FBgn0266322	asRNA:CR44987	null	2798	2798
FBgn0267652	pre-mod(mdg4)-N	null	2658	2658
FBgn0265049	lncRNA:CR44164	null	599	599
FBgn0001324	kto	null	8331	7776
FBgn0001323	knrl	null	23519	3909
FBgn0265048	cv-d	null	9116	4744
FBgn0266379	lncRNA:CR45021	null	641	566
FBgn0026620	tacc	null	15403	6246
FBgn0001325	Kr	null	4784	4411
FBgn0038608	WRNexo	null	1919	1498
FBgn0040929	CG12659	null	955	896
FBgn0038609	Nup43	null	1276	1211
FBgn0040928	CR15345	null	1142	1085
FBgn0038606	CG15803	null	29797	5268
FBgn0039938	Sox102F	null	33958	4336
FBgn0038607	hmw	null	2284	2041
FBgn0039937	fd102C	null	7544	2324
FBgn0039936	Gyf	null	13469	5274
FBgn0038602	CG7126	null	798	675
FBgn0038603	PKD	null	11129	4316
FBgn0039932	fuss	null	16149	3720
FBgn0038601	Polr1E	null	1534	1414
FBgn0040931	NdufA3	null	539	481
FBgn0039930	Mpv17	null	687	687
FBgn0265041	CG44158	null	504	504
FBgn0266372	asRNA:CR45016	null	650	650
FBgn0003980	Vm26Ab	null	636	636
FBgn0265040	lncRNA:CR44157	null	634	634
FBgn0266371	asRNA:CR45015	null	1608	1202
FBgn0265043	asRNA:CR44160	null	672	535
FBgn0265042	Irk1	null	17326	5246
FBgn0001320	kni	null	3049	2215
FBgn0003983	Vm34Ca	null	491	491
FBgn0027950	MBD-like	null	1774	1225
FBgn0265045	Strn-Mlck	null	42566	32768
FBgn0266376	lncRNA:CR45018	null	4000	4000
FBgn0027951	MTA1-like	null	10084	5326
FBgn0003984	vn	null	32327	5239
FBgn0265044	lncRNA:CR44161	null	2423	709
FBgn0265047	FDY	null	1736	1117
FBgn0266378	lncRNA:CR45020	null	400	400
FBgn0001321	knk	null	3300	2674
FBgn0265046	CG44163	null	601	491
FBgn0266377	Pde8	null	23278	8704
FBgn0000003	7SLRNA:CR32864	null	299	299
FBgn0265059	lncRNA:CR44170	null	700	700
FBgn0003996	w	null	5868	2352
FBgn0027945	ppl	null	1016	900
FBgn0003997	hid	null	17897	4018
FBgn0027948	msps	null	9875	7590
FBgn0000008	a	null	35867	5414
FBgn0027949	msb1l	null	1431	1366
FBgn0039929	Polr1G	null	2047	1471
FBgn0039928	Cals	null	10484	6215
FBgn0039927	CG11155	null	11318	6415
FBgn0039925	Kif3C	null	21774	4376
FBgn0039924	PIP4K	null	4430	1493
FBgn0013300	ProtA	null	2603	683
FBgn0039923	MED26	null	10463	5073
FBgn0013301	ProtB	null	1621	679
FBgn0040942	CG12643	null	1031	1031
FBgn0039920	CG11360	null	19509	7276
FBgn0013303	Nca	null	5682	899
FBgn0013305	Nmda1	null	3137	2590
FBgn0013307	Odc1	null	1849	1253
FBgn0040949	CG13998	null	331	331
FBgn0013308	Odc2	null	1817	1268
FBgn0265050	asRNA:CR44165	null	1229	1229
FBgn0266381	lncRNA:CR45023	null	1443	1215
FBgn0266380	lncRNA:CR45022	null	318	268
FBgn0026619	Taz	null	3389	2174
FBgn0265052	St3	null	4604	2276
FBgn0266383	lncRNA:CR45025	null	3700	547
FBgn0265051	lncRNA:CR44166	null	550	550
FBgn0266382	asRNA:CR45024	null	779	716
FBgn0026616	alpha-Man-IIb	null	19871	6029
FBgn0265053	asRNA:CR44168	null	484	484
FBgn0266384	asRNA:CR45026	null	762	704
FBgn0001330	kz	null	4178	3927
FBgn0040941	CG15308	null	1227	587
FBgn0265058	asRNA:CR44169	null	6940	925
FBgn0266389	lncRNA:CR45029	null	1501	560
FBgn0266388	asRNA:CR45028	null	911	911
FBgn0000014	abd-A	null	22836	5477
FBgn0266358	lncRNA:CR45006	null	367	367
FBgn0000015	Abd-B	null	45025	11791
FBgn0266357	lncRNA:CR45005	null	340	340
FBgn0267688	lncRNA:CR46024	null	612	612
FBgn0266359	asRNA:CR45007	null	1602	1602
FBgn0267689	CG46025	null	11742	2855
FBgn0000017	Abl	null	32017	12819
FBgn0000018	abo	null	1851	1794
FBgn0040907	mRpL33	null	468	349
FBgn0040906	CG15579	null	521	521
FBgn0038629	CG14304	null	28527	3837
FBgn0038626	CG7691	null	1485	1287
FBgn0039958	CG12567	null	13363	2330
FBgn0038627	CG7694	null	17636	1207
FBgn0013334	Sap47	null	27025	6401
FBgn0039955	CG41099	null	21673	4390
FBgn0038621	CG10864	null	1552	1552
FBgn0266350	lncRNA:CR44999	null	149629	2025
FBgn0267682	asRNA:CR46018	null	553	553
FBgn0267683	lncRNA:CR46019	null	422	422
FBgn0266352	asRNA:CR45001	null	350	292
FBgn0267680	lncRNA:CR46016	null	1088	1088
FBgn0266351	asRNA:CR45000	null	296	227
FBgn0267681	lncRNA:CR46017	null	809	809
FBgn0002673	twe	null	2464	2379
FBgn0266354	CG45002	null	97664	8250
FBgn0267686	lncRNA:CR46022	null	671	671
FBgn0001341	Mybbp1A	null	3861	3680
FBgn0267687	lncRNA:CR46023	null	979	979
FBgn0266356	lncRNA:CR45004	null	3724	3724
FBgn0267684	asRNA:CR46020	null	707	707
FBgn0266355	lncRNA:CR45003	null	1145	626
FBgn0267685	lncRNA:CR46021	null	796	796
FBgn0265038	asRNA:CR44155	null	1810	1743
FBgn0266369	Mtp	null	3783	2930
FBgn0000028	acj6	null	28826	4433
FBgn0265039	lncRNA:CR44156	null	413	413
FBgn0026630	nes	null	3398	2377
FBgn0040918	schlank	null	9561	2487
FBgn0038619	CG7685	null	1063	940
FBgn0038617	Wdr37	null	2344	2167
FBgn0012009	tRNA:Val-AAC-2-4	null	73	73
FBgn0039946	ATbp	null	2329	2269
FBgn0038613	Vha100-4	null	2965	2728
FBgn0039945	CG17159	null	7672	4590
FBgn0013323	Ptth	null	1186	1128
FBgn0012004	tRNA:Val-CAC-2-6	null	73	73
FBgn0039944	CG17162	null	11776	4896
FBgn0038611	CG14309	null	3493	3341
FBgn0012003	tRNA:Val-CAC-2-5	null	73	73
FBgn0039943	CG17168	null	1839	1516
FBgn0012002	tRNA:Val-CAC-1-1	null	73	73
FBgn0038612	cona	null	1060	857
FBgn0013325	RpL11	null	1484	1017
FBgn0039942	CG17163	null	1951	1828
FBgn0012001	tRNA:Val-CAC-2-4	null	73	73
FBgn0040923	CG11368	null	435	361
FBgn0039941	CG17167	null	12844	2973
FBgn0012000	tRNA:Val-CAC-2-3	null	73	73
FBgn0038610	CG7675	null	3055	1390
FBgn0040922	CG15036	null	316	316
FBgn0267690	CG46026	null	2147	2091
FBgn0266361	asRNA:CR45009	null	1781	659
FBgn0267693	asRNA:CR46029	null	7622	7622
FBgn0266360	asRNA:CR45008	null	310	310
FBgn0267694	lncRNA:CR46030	null	486	486
FBgn0266363	CG45011	null	412	412
FBgn0267691	CR46027	null	590	590
FBgn0266362	lncRNA:CR45010	null	322	322
FBgn0267692	lncRNA:CR46028	null	1259	1259
FBgn0266365	lncRNA:CR45013	null	584	584
FBgn0267697	asRNA:CR46033	null	1011	1011
FBgn0000022	ac	null	917	917
FBgn0266364	CG45012	null	267	267
FBgn0267698	Pak	null	10719	5973
FBgn0267695	lncRNA:CR46031	null	1426	1305
FBgn0000024	Ace	null	36567	8473
FBgn0026634	Cog2	null	3177	3015
FBgn0266366	lncRNA:CR45014	null	369	369
FBgn0267696	lncRNA:CR46032	null	693	693
